name,reviews.text,sentence,sentiment,emotion
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","Purchased this as a child's tablet and I couldn't be happier! I was buying it thinking that it would be cut-rate but ok for a small child to play with on long car rides and on rainy days. Despite the low cost and unimpressive stats I have been very surprised by the quality. The screen is perfectly adequate for games and kids shows, the parental controls/child profile settings are excellent and the stereo speakers CRUSH the built in speakers on my iPad Air 2. The only drawbacks I have found so far are power related. The battery seems to drain fairly quickly under what I would consider normal use and the included charger (typical usb type) takes a very very long time to fully charge the tablet. I suspect this is the charger's limitation rather than the tablet's and it may charge better with a different power supply.I wish that I had purchased two of these tablets at the price they were for sale and I would have kept the second for my own use when on the road.", The only drawbacks I have found so far are power related,NEGATIVE,disappointed
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","Purchased this as a child's tablet and I couldn't be happier! I was buying it thinking that it would be cut-rate but ok for a small child to play with on long car rides and on rainy days. Despite the low cost and unimpressive stats I have been very surprised by the quality. The screen is perfectly adequate for games and kids shows, the parental controls/child profile settings are excellent and the stereo speakers CRUSH the built in speakers on my iPad Air 2. The only drawbacks I have found so far are power related. The battery seems to drain fairly quickly under what I would consider normal use and the included charger (typical usb type) takes a very very long time to fully charge the tablet. I suspect this is the charger's limitation rather than the tablet's and it may charge better with a different power supply.I wish that I had purchased two of these tablets at the price they were for sale and I would have kept the second for my own use when on the road.", The battery seems to drain fairly quickly under what I would consider normal use and the included charger (typical usb type) takes a very very long time to fully charge the tablet,NEGATIVE,annoyed
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","For under $100 this 8"" tablet is a bargain. I do all I want on it like; check email, Facebook, Twitter, watch YouTube, read books, and shop on eBay or Amazon. I've been very pleased with my purchase.","For under $100 this 8"" tablet is a bargain",NEGATIVE,angry
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",this Amazon fire tab works really well.the syncing aspect is very nice being able to pair it with all my devices.i wish it had Google play.,i wish it had Google play,NEGATIVE,annoyed
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",I HAVE BEEN WITH AMAZON PRIME FOR 2 YEARS AND THIS NEW FIRE HD MAKES IT WORTH IT. i WATCH MOVIES WHEN I FLY BECAUSE I CAN DOWNLOAD THEM. THE BATTERY LAST FOR DAYS. I USE IT EVERYDAY NOW., THE BATTERY LAST FOR DAYS,NEGATIVE,annoyed
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","Not sure if this is due to the new version but I'm not able to install or even sideload certain apps onto the tablet. Amazon is really trying to lock out non-Amazon apps namely ones from Google. Aside from that though, performance is already and what you'd expect from a tablet in this price range. This was purchased for my mom and it does what's needed and my mom has no complaints thus far.", Amazon is really trying to lock out non-Amazon apps namely ones from Google,NEGATIVE,disappointed
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","I have had many tablets, Samsung, Asus and old Ipad. This Fire holds its own . The Silk system is not quite as speedy but the lack of bloatware is nice. There is a hack to get more google apps. It's light to hold, the ads are not invasive. I enjoy taking advantage of the Prime benefits. Simple to operate. Would recommend for everyday use and movie/reading music consumption.","I have had many tablets, Samsung, Asus and old Ipad",NEGATIVE,sentimental
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",For the price guy cannot beat it great for watching videos or streaming television.,For the price guy cannot beat it great for watching videos or streaming television,NEGATIVE,annoyed
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","My 8 year old niece cracked her screen on her former tablet, I needed to get her a replacement. This tablet fit the bill exactly, a great screen, relatively fast CPU, and best of all, it's cheap!I was able to find instructions online for installing Google PlayStore, in which I then gave her the tablet. She loves it!","My 8 year old niece cracked her screen on her former tablet, I needed to get her a replacement",NEGATIVE,sad
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","This tablet is great for anyone who uses this for the basics.Load times can be a bit slow for browsing the web or streaming videos, but once it's loaded, it plays without buffering as long as you got internet speeds that are good enough. This tablet is a good size and great for pictures, downloaded videos and music. For its price, it makes a pretty good gift for someone wanting their first tablet.","Load times can be a bit slow for browsing the web or streaming videos, but once it's loaded, it plays without buffering as long as you got internet speeds that are good enough",NEGATIVE,annoyed
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","Great little product for the price. Not the best camera, but it doesn't claim to be. .",Great little product for the price,NEGATIVE,disappointed
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",This is great tablet. Its great for people who don't need a lot of apts. or store a lot on it. Doesn't over heat. Light weight., Doesn't over heat,NEGATIVE,angry
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","I have never owned a tablet. Wanted an I-Pad like most, but couldn't afford the sticker price. This one fit my needs perfect. I mainly just use it for web surfing and streaming video. No complaints so far! I would recommend this device."," Wanted an I-Pad like most, but couldn't afford the sticker price",NEGATIVE,disappointed
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","I bought this as a cheap alternative to an old, slow, iPad 2, until I could spring for the iPad Pro. Got it as a Black Friday deal, so it was more than worth it. Was able to add some missing apps that make it even better than I thought it could be, and having Amazon Prime makes it an inexpensive and handy media device. I carry it in my bag at all times without having to worry about it's value. Can't beat it for the price.", Can't beat it for the price,NEGATIVE,angry
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",I got this because it was a cheap tablet. It does great for watching videos from the tablet and sound is good also. I don't like the amazon ecosystem or app store. I wish they would sell android tablets with their apps on them like they are doing with their phones.,I got this because it was a cheap tablet,NEGATIVE,disappointed
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",I got this because it was a cheap tablet. It does great for watching videos from the tablet and sound is good also. I don't like the amazon ecosystem or app store. I wish they would sell android tablets with their apps on them like they are doing with their phones., I don't like the amazon ecosystem or app store,NEGATIVE,annoyed
