name,reviews.text,sentence,sentiment
Amazon - Echo Plus w/ Built-In Hub - Silver,"this is my first experience with Alexa. hard to command, I guess because this is my first time. I did have to reset because she stopped working. I am reading up on Alexa more so I’ll know how to command her."," hard to command, I guess because this is my first time",NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,"this is my first experience with Alexa. hard to command, I guess because this is my first time. I did have to reset because she stopped working. I am reading up on Alexa more so I’ll know how to command her.", I did have to reset because she stopped working,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,This purchase is replacing an echo for that is being moved to a bedroom. The sound is far superior to the dot (which has decent sound). The echos just keep getting better and more useful.,This purchase is replacing an echo for that is being moved to a bedroom,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,To use. Putting in after Christmas. Want all lights on voice activation., Want all lights on voice activation,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,The whole family uses the ECHO we love the ability to use just say Alexa and tell here what we want. The youngest granddaughter loves the insult generator!, The youngest granddaughter loves the insult generator!,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,Great little speaker I use it every day and I have it about for three days already,Great little speaker I use it every day and I have it about for three days already,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,Added Alexa hub and expanded the lighting capabilities. Easy setup and it works like a charm. Looking for more devices to add to the mix!, Looking for more devices to add to the mix!,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,Alexa is the greatest device to have around the house. She basically runs my house for me, She basically runs my house for me,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,I purchase this at the store and I was not given any bulb till I decide to do review,I purchase this at the store and I was not given any bulb till I decide to do review,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,Extra features don’t really seem worth it. I would just buy the basic one instead, I would just buy the basic one instead,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,I’m pretty impressed with the technology. It’s a little annoying having to say Alexa all the time. I’ve purchases the links for the outlets and that’s all it’s really good for since the bulbs were too dim for me., It’s a little annoying having to say Alexa all the time,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,I’m pretty impressed with the technology. It’s a little annoying having to say Alexa all the time. I’ve purchases the links for the outlets and that’s all it’s really good for since the bulbs were too dim for me., I’ve purchases the links for the outlets and that’s all it’s really good for since the bulbs were too dim for me,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,Returned product cause I did not like it and really had no use for it,Returned product cause I did not like it and really had no use for it,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,"I purchased two echo dots for Black Friday, once I loaded my XM I found the shortcomings. The volume was not load enough. Went back and picked this up and it filled up the room. The dot was moved to the bedroom were it was load enough for the small room.","I purchased two echo dots for Black Friday, once I loaded my XM I found the shortcomings",NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,"I purchased two echo dots for Black Friday, once I loaded my XM I found the shortcomings. The volume was not load enough. Went back and picked this up and it filled up the room. The dot was moved to the bedroom were it was load enough for the small room.", The volume was not load enough,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,"I purchased two echo dots for Black Friday, once I loaded my XM I found the shortcomings. The volume was not load enough. Went back and picked this up and it filled up the room. The dot was moved to the bedroom were it was load enough for the small room.", The dot was moved to the bedroom were it was load enough for the small room,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,Already have the echo and dot. Has good sound quality and with the hub feature you can control the hue lights with Alexa which is convenient when walking in the house with a bunch of groceries.,Already have the echo and dot,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,"Friend received Amazon Echo as gift & is enjoying it. I researched & decided on Echo Plus as I wanted capability to use to control home lighting. Absolutely love this product! It controls lights in several rooms as well as outdoor lighting. Other features, weather, news briefs, traffic are fun, but the lighting control did it for me.", I researched & decided on Echo Plus as I wanted capability to use to control home lighting,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,"Amazon and Philips Hue work great together. very easy setup. The only drawback is using these bulbs on a non-Philips dimmer switch. The bulbs flicker a bit, even when it's set to full on", The only drawback is using these bulbs on a non-Philips dimmer switch,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,Kinda bummed didn’t realize I bought the package and didn’t get my extra Phillips hue bulb. But I love the echo plus with the hub! Great product. Just annoyed that the sales guy at Best Buy didn’t make sure I knew I also got a free bulb with my purchase.,Kinda bummed didn’t realize I bought the package and didn’t get my extra Phillips hue bulb,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,Kinda bummed didn’t realize I bought the package and didn’t get my extra Phillips hue bulb. But I love the echo plus with the hub! Great product. Just annoyed that the sales guy at Best Buy didn’t make sure I knew I also got a free bulb with my purchase., Just annoyed that the sales guy at Best Buy didn’t make sure I knew I also got a free bulb with my purchase,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,"If you want to control your light, tv..ect with just your voice Alexa can do that and much more","If you want to control your light, tv",NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,I have had this for around a month and i love it. It makes it simple to set timers and control my lights, It makes it simple to set timers and control my lights,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,"The speaker is loud enough to cover my room but I still connect external speakers. The hub portion of the device works well, although I wish it had more capabilities when it comes to controlling hue lighting.",The speaker is loud enough to cover my room but I still connect external speakers,NEGATIVE
Amazon - Echo Plus w/ Built-In Hub - Silver,I bought the echo plus that is supposed to come with a Phillips Hue light bulb. I got the echo plus but no light bulb. I contacted Elite Plus and after a very long go around was told I would get a $20 credit on the best buy gift card that I used as part of the payment. I was told it would take up to 15 days to get the credit (why so long). I was also told I would get an email stating info about the credit. I still have not gotten the email. I have my doubts if I will ever see the $20 put back on my gift card. This is the second time I have ordered a bundle from Best Buy online and have received the main item but not the bundled items. Last year I bought a friend a PS4 bundle for XMas. They got the PS4 but none of the included games. I had to call and get the games sent out separately. I don't know what is the problem is with their online ordering when bundled items are included. I am getting very wary of ordering anything online with Best Buy that I will get what I ordered on time. BTW... I really like the Echo Plus. Just not the screw up with the shipping and the initial solution I was offered when I called customer service.,I bought the echo plus that is supposed to come with a Phillips Hue light bulb,NEGATIVE
